Polygon,Name,Street Address,Street Address2,City,State,Zip code,Roof Area (Sq. Ft),Occupancy Type,Construction Type,Roof Type,Roof Construction,Roof Material,Normal Population,Sprinklered,Stand Pipe,Fire Alarm,Hours of Operation,Owner Contact,Owner Phone,Notes,Storey Above,Storey Below
,FIRA Boutique,700 S Gregory ST,E,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118277008E,FPP",,
,BBQ Premium Chicken,700 S Gregory ST,F,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118280022F,FPP",,
,Dear 72,700 S Gregory ST,G,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912118277022G,FPP",,
,Caffe Bene,700 S Gregory ST,I,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118280022I,FPP",,
,Gregory East Apartments,700 S Gregory ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118277008AA",,
,Gregory Place II,700 S Gregory ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118280022",,
,Illini Subway,701 S Gregory ST,A,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118277008A,FPP",,
,Basil Thai,701 S Gregory ST,B,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118277008B,FPP",,
,Merry Ann's Diner,701 S Gregory ST,C,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118277008C,FPP",,
,Starbucks,701 S Gregory ST,D,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118277008D,FPP",,
,Rosati's Pizza,701 S Gregory ST,H,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118277008H,FPP",,
,Gregory Place,701 S Gregory ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118277025",,
,KoFusion,701 SS Gregory ST,F,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118277008F,FPP",,
,Building Research Lab,1804 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000314,CNU",,
,Building Research Laboratory,1806 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000344,CNU",,
,Pesticides Storage and Mixing,1810 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001048,CNU",,
,Entomology lab,1902 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000187,CNU",,
,Natural History Survey Storage - 5,1902 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000325,CNU",,
,Clay hydrology lab,1904 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000305,CNU",,
,Biological Control Lab,1904 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000307,CNU",,
,Natural History Survey Storage-4,1910 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000309,CNU",,
,Natural  History Survey Storage-3,1910 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000311,CNU",,
,Natural History Survey Storage-2,1910 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000312,CNU",,
,Natural History Survey Storage-1,1910 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000313,CNU",,
,Shop and Equipment Building,1910 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000315,CNU",,
,Natural Resources Studies Annex,1910 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000321,CNU",,
,Water survey warehouse,2098 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001026,CNU",,
,South Studio 5 (Graduare Photography),2108 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000370,CNU",,
,South Studio 6 (Graduate Painting Fac),2109 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000375,CNU",,
,Ceramics Facility (South Studio 4),2110 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000366,CNU",,
,South Studio 7 (General Arts Building),2111 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000371,CNU",,
,Glass Sculpture Bldg. (South Studio 3),2116 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000338,CNU",,
,Electrical engineering storage building,2121 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001020,CNU",,
,Sculpture Building (South Studio 2),2122 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000327,CNU",,
,Anthropology Storage Building,2127 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000330,CNU",,
,Art Studio (South Studio 1),2128 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000328,CNU",,
,Water Survey Research Center BDLG # 2,2204 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000289,CNU",,
,Water Survey Research Center Bdlg #1,2204 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001104,CNU",,
,Water Survey Research Center Bldg #10,2204 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001105,CNU",,
,Water Survey Research Center BLDG #3,2204 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001106,CNU",,
,Water Survey Research Center BDLG #4,2204 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001107,CNU",,
,Water Survey Research Center BLDG #5,2204 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001108,CNU",,
,Water Survey Research Center Bldg #6,2204 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001109,CNU",,
,Water Survey Research Center Bldg # 7,2204 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001110,CNU",,
,Water Survey Research Center Bldg # 8,2204 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001111,CNU",,
,Water Survey Research Center Bldg #9,2204 S Griffith DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001112,CNU",,
,Capstone 1,209 W Griggs ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108384001",,
,Green Street Realty,508 W Griggs ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108377007",,
,George Klatt,202 S Grove ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117236001",,
,Campus Property Management,1301 E Harding DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121177007",,
,Hartle St. Group Home,106 S Hartle AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922116129023",,
,Peter Pan Daycare,1108 N Harvey ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107277002",,
,Enterprise Works at Illinois,60 E Hazelwood DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001095,CNU",,
,Aquatic Research Field Lab,51 SW Hazelwood DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000322,CNU",,
,Physiology research laboratory,301 W Hazelwood DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000020,URU",,
,Illini Union Warehouse,500 W Hazelwood DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001028,URU",,
,Vet Med Surgery and Obstertrics,1008 W Hazelwood DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000287,URU",,
,Pesticide storage building,1200 W Hazelwood DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000837,URU",,
,Agronomy south farms lab, W Hazelwood DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000824,URU",,
,Wildlife building, W Hazelwood DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001045,CNU",,
,Colonel Wolfe School,403 E Healey ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000167,CNU",,
,Optical Physics and Engineering,607 E Healey ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000196,CNU",,
,Shelford Vivarium,608 E Healey ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000056,CNU",,
,Urbana Park District Warehouse,705 N Hickory ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109301002A,FPP",,
,"Grammer, Jacob",809 E High Ln,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922116110003",,
,Murphys Oil USA #7275,110 S High RD,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912114101002,FPP,704",,
,Birkey's Farm Store,2202 S High RD,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932123300005,FPP,704",,
,Joe Allan Properties,404 W High ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117133009",,
,Klatt Properties,603 W High ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117113005",,
,"CMT, Inc.",705 W High ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117108006",,
,Crisis Nursery,1309 W Hill ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107407003",,
,Nogle & Black Aviation Storage,1401 W Hill ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107402003",,
,New Birth Baptist Church,1402 W Hill ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107401014,FPP",,
,Nogle & Black Aviation Warehouse,1403 W Hill ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107402002",,
,Covenant Storage,1407 W Hill ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107402001",,
,Apostolic Christian Truth Sanctuary,1003 E Illinois ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922116155002,FPP",,
,"Schimmel, Robert",711 W Illinois ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117155003",,
,P & P Properties,712 W Illinois ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117108003",,
,"Kazemi, Abbas A.",713 W Illinois ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117155001",,
,"Butts, Lawrence",802 W Illinois ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117103018",,
,Campus Property Management,804 W Illinois ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117103013",,
,Wampler Property Management,807 W Illinois ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117151009A",,
,Levis Faculty Center,909 W Illinois ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000126,URU",,
,Center for Advanced Studies,912 W Illinois ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000285,URU",,
,Student-Staff A/C Center,1106 W Illinois ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000180,URU",,
,Erlanger House,303 W Indiana AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000332",,
,Erlanger House,303 W Indiana AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000332,URC",,
,"Urbana, School Dist #116",102 W Iowa ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932117401022",,
,"Urbana, School District 1",106 W Iowa ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932117401020",,
,"Urbana, School District",108 W Iowa ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932117401019",,
,"Urbana, School District",118 W Iowa ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932117401014",,
,UI Elite Holdings,801 W Iowa ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932117302007",,
,Thomas Paine School,1801 E James Cherry DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922116456028,U116",,
,Beckwith Living Center,201 E John ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000335,CNU",,
,Tower on Third (leased),302 E John ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000355,CNU",,
,Swanlund Administration Building,601 E John ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000193,CNU",,
,Fred Turner Student Services Building,610 E John ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000188,CNU",,
,HAL Communications,1201 W Kenyon RD,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106402008",,
,Town & Country Apartments,802 E Kerr AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103008B",,
,Town & Country Apartments,806 E Kerr AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103008F",,
,Town & Country Apartments,810 E Kerr AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103008I",,
,Town & Country Apartments,816 E Kerr AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103008N",,
,Town & Country Apartments,820 E Kerr AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103008R",,
,Town & Country Apartments,824 E Kerr AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103008V",,
,Town & Country Apartments,1004 E Kerr AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103010A",,
,Town & Country Apartments,1006 E Kerr AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103010B",,
,Town & Country Apartments,1014 E Kerr AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103009I",,
,Town & Country Apartments,1022 E Kerr AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103009A",,
,Town & Country Apartments,1024 E Kerr AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103009B",,
,A & R Mechanical,711 W Kettering DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912105352001,FPP,704",,
,CV Lloyde,702 W Killarney ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912105302007",,
,Kone Elevator Company,704 W Killarney ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912105302007A",,
,Illini Crossfit,706 W Killarney ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912105302007B",,
,Vacant f/k/a Systems Business Services,708 W Killarney ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912105302007C",,
,Rosecrance,718 W Killarney ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912105302007H",,
,The Product Manufactory,720 W Killarney ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912105302007I",,
,U of I Archeological Society,724 W Killarney ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912105302007K",,
,"Family-Kmns, Company Llc",801 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107428021",,
,Vacant fka Family Video,805 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107428023",,
,Hanger Prosthetics & Orthotics,805 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107428019",,
,Vacant Helia Health Care,907 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107282021",,
,One South Apartments,1319 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226018A",,
,One South Apartments,1323 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226019A",,
,One South Apartments,1325 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226019B",,
,One South Apartments,1327 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226019C",,
,One South Apartments,1329 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226019D",,
,One South Apartments,1331 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226019E",,
,One South Apartments,1333 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226019F",,
,One South Apartments,1335 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226019G",,
,One South Apartments,1337 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226019H",,
,One South Apartments,1339 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226019I",,
,One South Apartments,1341 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226019J",,
,One South Apartments,1343 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226019K",,
,One South Apartments,1345 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226019L",,
,One South Apartments,1347 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226019M",,
,One South Apartments,1351 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226017A",,
,One South Apartments,1353 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226017B",,
,One South Apartments,1355 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226017C",,
,One South Apartments,1357 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226017D",,
,One South Apartments,1359 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226017E",,
,One South Apartments,1361 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226017F",,
,One South Apartments,1363 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226017G",,
,Vacant fka Green Meadows Girl Scout,1405 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107226010",,
,Capstone Quarters,1901 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476013",,
,Capstone Quarters,1903 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476014",,
,Capstone Quarters,1905 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476015",,
,K L Breeden & Sons,2406 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912105100006",,
,Supervalu Inc,2611 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106226001,FPP,704",,
,Roanoke Concrete Products Co.,3202 N Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,911532300002,FPP",,
,Vacant-Next to Campus,105 S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118228013",,
,Bailey Apartments,111 S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118228022",,
,BankChampaign,202 S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117102005",,
,Cafe Paradisio,801 S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118281007A,FPP",,
,"Donato, Anthony",802 S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117154001",,
,Associated Barbers,803 S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118281007B",,
,Barr Real Estate Apartments/Strip Mall,805 S Lincoln AVE,C,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118281007C",,
,Barr Real Estate,805 S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118281007",,
,Jimmy Johns,807 S Lincoln AVE,B,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118281007E,FPP",,
,"Iota, Of Alpha Chi",904 S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932117301002",,
,Basic Student Ministries,1008 S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932117302003",,
,Zeta Tau,1404 S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932117352005",,
,"Wustman, John",1502 S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932117353001",,
,Japan House,2000 S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000354,URU",,
,Bee research facility,2304 S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000884,URU",,
,Ground storage barn,2402 S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000881,URU",,
,Bee Laboratory,3515 S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001165,URU",,
,Lincoln avenue dairy machine shed, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000919,URU",,
,Lincoln avenue dairy new calf barn, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000920,URU",,
,Lincoln avenue dairy new bull barn, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000921,URU",,
,Lincoln avenue dairy maternity barn, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000922,URU",,
,Lincoln avenue goat barn, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000923,URU",,
,Lincoln ave dairy sth barn and calf hse., S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000925,URU",,
,lincoln ave dairy north barn and milking, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000926,URU",,
,Lincoln avenue dairy loafing barn, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000927,URU",,
,Lincoln avenue dairy shop and storage, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000928,URU",,
,Lincoln avenue dairy t-loafing barn, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000929,URU",,
,Lincoln avenue dairy herdsman office, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000932,URU",,
,Lincoln avenue dairy milking parlor, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000934,URU",,
,Lincln avenue dairy-food science, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000935,URU",,
,Lincoln avenue dairy-feed mixing, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000937,URU",,
,Lincoln avenue dairy milking parlor, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000938,URU",,
,Lincoln avenue dairy free stall barn, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000939,URU",,
,Garage, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000940,URU",,
,Lincoln avenue dairy scale house, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000944,URU",,
,Lincoln avenue dairy free stall barn, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000972,URU",,
,Dry cow free -stall barn, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000996,URU",,
,Lincoln avenue dairy heifer shed, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000997,URU",,
,Lincoln avenue dairy solids separation, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000998,URU",,
,Lincoln avenue dairy free stall  barn, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000999,URU",,
,Lincoln avenue dairy implement storage, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001021,URU",,
,Lincoln ave dairy-feed loading, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001023,URU",,
,Lincoln avenue dairy large heifer rearig, S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001024,URU",,
,Lincoln avenue dairy small heifer rear., S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001025,URU",,
,Commodities storage bldg., S Lincoln AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001044,URU",,
,Footprint Leasing,302 W Locust ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108383009",,
,"Cassel, Chad Apartments",304 W Locust ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108383008",,
,Architecture Building,608 E Lorado Taft DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000050,CNU",,
,Temple Hoyne Buell Hall,611 E Lorado Taft DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000339,CNU",,
,Mumford House,1403  Lorado Taft DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000125,URU",,
,Green Street Realty,202 S Lynn St,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922116104018",,
,"Berns, Clancy, and Associates",405 E Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117228010",,
,Beyond Clean Detailing,708 E Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109352013",,
,"Hung , Tran B & Le N",907 E Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922116104004",,
,Unity Church & Spiritual Center,1206 E Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109379009,FPP",,
,Little Red Dog House,1208 E Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109379015",,
,Vacant,1210 E Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108379018A",,
,Courage Connection,1304 E Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109379012,FPP",,
,Champaign County Fleet Maintenance,1605 E Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922116200003,FPP",,
,ILEAS,1701 E Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922116200005A,FPP",,
